class,order,family,genus,species,specCode,commonName,sciName,commonSpecies,synonym
NA,NA,NA,Leuciscus,jurinii,272,NA,Leuciscus jurinii,NA,TRUE
NA,NA,NA,Leuciscus,lividus,272,NA,Leuciscus lividus,NA,TRUE
NA,NA,NA,Leuciscus,pallens,272,NA,Leuciscus pallens,NA,TRUE
NA,NA,NA,Leuciscus,pausingeri,272,NA,Leuciscus pausingeri,NA,TRUE
NA,NA,NA,Leuciscus,pigus dojranensis,272,NA,Leuciscus pigus,NA,TRUE
NA,NA,NA,Leuciscus,prasinus,272,NA,Leuciscus prasinus,NA,TRUE
NA,NA,NA,Leuciscus,rutiloides,272,NA,Leuciscus rutiloides,NA,TRUE
NA,NA,NA,Leuciscus,rutilus,272,NA,Leuciscus rutilus,NA,TRUE
NA,NA,NA,Leuciscus,selysii,272,NA,Leuciscus selysii,NA,TRUE
NA,NA,NA,Leucos,cenisophius,272,NA,Leucos cenisophius,NA,TRUE
NA,NA,NA,Leucos,pigulus,272,NA,Leucos pigulus,NA,TRUE
NA,NA,NA,Rutilus,vegariticus,272,NA,Rutilus vegariticus,NA,TRUE
NA,NA,NA,Cyprinus,caeruleus,2951,NA,Cyprinus caeruleus,NA,TRUE
NA,NA,NA,Cyprinus,compressus,2951,NA,Cyprinus compressus,NA,TRUE
NA,NA,NA,Cyprinus,erythrophthalmus,2951,NA,Cyprinus erythrophthalmus,NA,TRUE
NA,NA,NA,Cyprinus,erythrops,2951,NA,Cyprinus erythrops,NA,TRUE
NA,NA,NA,Cyprinus,fuscus,2951,NA,Cyprinus fuscus,NA,TRUE
NA,NA,NA,Cyprinus,scardula,2951,NA,Cyprinus scardula,NA,TRUE
NA,NA,NA,Leuciscus,apollonitis,2951,NA,Leuciscus apollonitis,NA,TRUE
NA,NA,NA,Leuciscus,caeruleus,2951,NA,Leuciscus caeruleus,NA,TRUE
NA,NA,NA,Leuciscus,erythrophthalmus,2951,NA,Leuciscus erythrophthalmus,NA,TRUE
NA,NA,NA,Leuciscus,scardafa,2951,NA,Leuciscus scardafa,NA,TRUE
NA,NA,NA,Rutilus,erythrophthalmus scardata,2951,NA,Rutilus erythrophthalmus,NA,TRUE
NA,NA,NA,Scardinius,crocophthalmus,2951,NA,Scardinius crocophthalmus,NA,TRUE
NA,NA,NA,Scardinius,dergle,2951,NA,Scardinius dergle,NA,TRUE
NA,NA,NA,Scardinius,erithrophthalmus,2951,NA,Scardinius erithrophthalmus,NA,TRUE
NA,NA,NA,Scardinius,eruthrophthalmus,2951,NA,Scardinius eruthrophthalmus,NA,TRUE
NA,NA,NA,Scardinius,erythrophtalmus,2951,NA,Scardinius erythrophtalmus,NA,TRUE
NA,NA,NA,Scardinius,hesperidicus,2951,NA,Scardinius hesperidicus,NA,TRUE
NA,NA,NA,Scardinius,macrophthalmus,2951,NA,Scardinius macrophthalmus,NA,TRUE
NA,NA,NA,Scardinius,platizza,2951,NA,Scardinius platizza,NA,TRUE
NA,NA,NA,Scardinius,plotizza,2951,NA,Scardinius plotizza,NA,TRUE
NA,NA,NA,Scardinius,scardafa,2951,NA,Scardinius scardafa,NA,TRUE
NA,NA,NA,Cyprinus,albula,4482,NA,Cyprinus albula,NA,TRUE
NA,NA,NA,Cyprinus,capito,4482,NA,Cyprinus capito,NA,TRUE
NA,NA,NA,Cyprinus,cephalus,4482,NA,Cyprinus cephalus,NA,TRUE
NA,NA,NA,Cyprinus,chub,4482,NA,Cyprinus chub,NA,TRUE
NA,NA,NA,Cyprinus,kietaibeli,4482,NA,Cyprinus kietaibeli,NA,TRUE
NA,NA,NA,Cyprinus,kittaibeli,4482,NA,Cyprinus kittaibeli,NA,TRUE
NA,NA,NA,Cyprinus,lugdunensis,4482,NA,Cyprinus lugdunensis,NA,TRUE
NA,NA,NA,Cyprinus,orthonotus,4482,NA,Cyprinus orthonotus,NA,TRUE
NA,NA,NA,Cyprinus,rufus,4482,NA,Cyprinus rufus,NA,TRUE
NA,NA,NA,Cyprinus,salmoneus,4482,NA,Cyprinus salmoneus,NA,TRUE
NA,NA,NA,Leuciscus,albiensis,4482,NA,Leuciscus albiensis,NA,TRUE
NA,NA,NA,Leuciscus,albus,4482,NA,Leuciscus albus,NA,TRUE
NA,NA,NA,Leuciscus,brutius,4482,NA,Leuciscus brutius,NA,TRUE
NA,NA,NA,Leuciscus,cabeda,4482,NA,Leuciscus cabeda,NA,TRUE
NA,NA,NA,Leuciscus,cavedanus,4482,NA,Leuciscus cavedanus,NA,TRUE
NA,NA,NA,Leuciscus,cephaloides,4482,NA,Leuciscus cephaloides,NA,TRUE
NA,NA,NA,Leuciscus,cephalus,4482,NA,Leuciscus cephalus,NA,TRUE
NA,NA,NA,Leuciscus,chub pictava,4482,NA,Leuciscus chub,NA,TRUE
NA,NA,NA,Leuciscus,cii,4482,NA,Leuciscus cii,NA,TRUE
NA,NA,NA,Leuciscus,fellowesii,4482,NA,Leuciscus fellowesii,NA,TRUE
NA,NA,NA,Leuciscus,frigidus,4482,NA,Leuciscus frigidus,NA,TRUE
NA,NA,NA,Leuciscus,kosswigi,4482,NA,Leuciscus kosswigi,NA,TRUE
NA,NA,NA,Leuciscus,lapacinus,4482,NA,Leuciscus lapacinus,NA,TRUE
NA,NA,NA,Leuciscus,latifrons,4482,NA,Leuciscus latifrons,NA,TRUE
NA,NA,NA,Leuciscus,nothulus,4482,NA,Leuciscus nothulus,NA,TRUE
NA,NA,NA,Leuciscus,orientalis,4482,NA,Leuciscus orientalis,NA,TRUE
NA,NA,NA,Leuciscus,peloponensis,4482,NA,Leuciscus peloponensis,NA,TRUE
NA,NA,NA,Leuciscus,rissoi,4482,NA,Leuciscus rissoi,NA,TRUE
NA,NA,NA,Leuciscus,ruffoi,4482,NA,Leuciscus ruffoi,NA,TRUE
NA,NA,NA,Leuciscus,squalius,4482,NA,Leuciscus squalius,NA,TRUE
NA,NA,NA,Leuciscus,squalus,4482,NA,Leuciscus squalus,NA,TRUE
NA,NA,NA,Leuciscus,svallize zrmanjae risae,4482,NA,Leuciscus svallize,NA,TRUE
NA,NA,NA,Squalius,agdamicus,4482,NA,Squalius agdamicus,NA,TRUE
NA,NA,NA,Squalius,berak,4482,NA,Squalius berak,NA,TRUE
NA,NA,NA,Squalius,cephalopsis,4482,NA,Squalius cephalopsis,NA,TRUE
NA,NA,NA,Squalius,clathratus,4482,NA,Squalius clathratus,NA,TRUE
NA,NA,NA,Squalius,meridionalis,4482,NA,Squalius meridionalis,NA,TRUE
NA,NA,NA,Squalius,meunier,4482,NA,Squalius meunier,NA,TRUE
NA,NA,NA,Squalius,orientalis,4482,NA,Squalius orientalis,NA,TRUE
NA,NA,NA,Squalius,pareti,4482,NA,Squalius pareti,NA,TRUE
NA,NA,NA,Squalius,turcicus,4482,NA,Squalius turcicus,NA,TRUE
NA,NA,NA,Squalius,tyberinus,4482,NA,Squalius tyberinus,NA,TRUE
NA,NA,NA,Cyprinus,tinca,269,NA,Cyprinus tinca,NA,TRUE
NA,NA,NA,Cyprinus,tincaauratus,269,NA,Cyprinus tincaauratus,NA,TRUE
NA,NA,NA,Cyprinus,tincauratus,269,NA,Cyprinus tincauratus,NA,TRUE
NA,NA,NA,Cyprinus,tincaurea,269,NA,Cyprinus tincaurea,NA,TRUE
NA,NA,NA,Cyprinus,zeelt,269,NA,Cyprinus zeelt,NA,TRUE
NA,NA,NA,Tinca,aurea,269,NA,Tinca aurea,NA,TRUE
NA,NA,NA,Tinca,chrysitis,269,NA,Tinca chrysitis,NA,TRUE
NA,NA,NA,Tinca,communis,269,NA,Tinca communis,NA,TRUE
NA,NA,NA,Tinca,italica,269,NA,Tinca italica,NA,TRUE
NA,NA,NA,Tinca,limosa,269,NA,Tinca limosa,NA,TRUE
NA,NA,NA,Tinca,linnei,269,NA,Tinca linnei,NA,TRUE
NA,NA,NA,Tinca,vulgaris,269,NA,Tinca vulgaris,NA,TRUE
NA,NA,NA,Barbatula,barbatulus,6377,NA,Barbatula barbatulus,NA,TRUE
NA,NA,NA,Barbatula,oreas,6377,NA,Barbatula oreas,NA,TRUE
NA,NA,NA,Barbatula,toni,6377,NA,Barbatula toni,NA,TRUE
NA,NA,NA,Cobitis,barbatula,6377,NA,Cobitis barbatula,NA,TRUE
NA,NA,NA,Cobitis,furstenbergii,6377,NA,Cobitis furstenbergii,NA,TRUE
NA,NA,NA,Cobitis,toni,6377,NA,Cobitis toni,NA,TRUE
NA,NA,NA,Cobitis,variabilis,6377,NA,Cobitis variabilis,NA,TRUE
NA,NA,NA,Nemacheilus,barbatulus,6377,NA,Nemacheilus barbatulus,NA,TRUE
NA,NA,NA,Nemacheilus,sibiricus,6377,NA,Nemacheilus sibiricus,NA,TRUE
NA,NA,NA,Nemacheilus,toni,6377,NA,Nemacheilus toni,NA,TRUE
NA,NA,NA,Nemachilus,barbatulus,6377,NA,Nemachilus barbatulus,NA,TRUE
NA,NA,NA,Nemachilus,sturanyi,6377,NA,Nemachilus sturanyi,NA,TRUE
NA,NA,NA,Noemacheilus,barbatulus,6377,NA,Noemacheilus barbatulus,NA,TRUE
NA,NA,NA,Noemacheilus,barbulatus,6377,NA,Noemacheilus barbulatus,NA,TRUE
NA,NA,NA,Noemacheilus,toni,6377,NA,Noemacheilus toni,NA,TRUE
NA,NA,NA,Orthrias,barbatulus,6377,NA,Orthrias barbatulus,NA,TRUE
NA,NA,NA,Orthrias,oreas,6377,NA,Orthrias oreas,NA,TRUE
NA,NA,NA,Acanthophacelus,guppii,3228,NA,Acanthophacelus guppii,NA,TRUE
NA,NA,NA,Acanthophacelus,reticulatus,3228,NA,Acanthophacelus reticulatus,NA,TRUE
NA,NA,NA,Girardinus,guppii,3228,NA,Girardinus guppii,NA,TRUE
NA,NA,NA,Girardinus,reticulatus,3228,NA,Girardinus reticulatus,NA,TRUE
NA,NA,NA,Haridichthys,reticulatus,3228,NA,Haridichthys reticulatus,NA,TRUE
NA,NA,NA,Heterandria,guppyi,3228,NA,Heterandria guppyi,NA,TRUE
NA,NA,NA,Lebistes,poecilioides,3228,NA,Lebistes poecilioides,NA,TRUE
NA,NA,NA,Lebistes,poeciloides,3228,NA,Lebistes poeciloides,NA,TRUE
NA,NA,NA,Lebistes,reticulatus,3228,NA,Lebistes reticulatus,NA,TRUE
NA,NA,NA,Pocilia,reticulata,3228,NA,Pocilia reticulata,NA,TRUE
NA,NA,NA,Poecilia,reticulate,3228,NA,Poecilia reticulate,NA,TRUE
NA,NA,NA,Poecilia,reticulatus,3228,NA,Poecilia reticulatus,NA,TRUE
NA,NA,NA,Poecilioides,reticulatus,3228,NA,Poecilioides reticulatus,NA,TRUE
NA,NA,NA,Esox,boreus,258,NA,Esox boreus,NA,TRUE
NA,NA,NA,Esox,estor,258,NA,Esox estor,NA,TRUE
NA,NA,NA,Esox,lucioides,258,NA,Esox lucioides,NA,TRUE
NA,NA,NA,Esox,nobilior,258,NA,Esox nobilior,NA,TRUE
NA,NA,NA,Esox,reichertii baicalensis,258,NA,Esox reichertii,NA,TRUE
NA,NA,NA,Luccius,vorax,258,NA,Luccius vorax,NA,TRUE
NA,NA,NA,Lucius,lucius,258,NA,Lucius lucius,NA,TRUE
NA,NA,NA,Trematina,foveolata,258,NA,Trematina foveolata,NA,TRUE
NA,NA,NA,Cadiculus,argenteus,1875,NA,Cadiculus argenteus,NA,TRUE
NA,NA,NA,Merlangus,argenteus,1875,NA,Merlangus argenteus,NA,TRUE
NA,NA,NA,Asellus,major,69,NA,Asellus major,NA,TRUE
NA,NA,NA,Gadus,arenosus,69,NA,Gadus arenosus,NA,TRUE
NA,NA,NA,Gadus,callarias,69,NA,Gadus callarias,NA,TRUE
NA,NA,NA,Gadus,callarius,69,NA,Gadus callarius,NA,TRUE
NA,NA,NA,Gadus,heteroglossus,69,NA,Gadus heteroglossus,NA,TRUE
NA,NA,NA,Gadus,morrhua,69,NA,Gadus morrhua,NA,TRUE
NA,NA,NA,Gadus,nanus,69,NA,Gadus nanus,NA,TRUE
NA,NA,NA,Gadus,ruber,69,NA,Gadus ruber,NA,TRUE
NA,NA,NA,Gadus,rupestris,69,NA,Gadus rupestris,NA,TRUE
NA,NA,NA,Gadus,vertagus,69,NA,Gadus vertagus,NA,TRUE
NA,NA,NA,Morhua,punctatus,69,NA,Morhua punctatus,NA,TRUE
NA,NA,NA,Morhua,vulgaris,69,NA,Morhua vulgaris,NA,TRUE
NA,NA,NA,Morrhua,americana,69,NA,Morrhua americana,NA,TRUE
NA,NA,NA,Morrhua,vulgaris,69,NA,Morrhua vulgaris,NA,TRUE
NA,NA,NA,Aeglefinus,linnei,1381,NA,Aeglefinus linnei,NA,TRUE
NA,NA,NA,Gadus,aeglefinus,1381,NA,Gadus aeglefinus,NA,TRUE
NA,NA,NA,Melanogrammes,aeglefinus,1381,NA,Melanogrammes aeglefinus,NA,TRUE
NA,NA,NA,Morhua,aeglefinus,1381,NA,Morhua aeglefinus,NA,TRUE
NA,NA,NA,Gadus,euxinus,29,NA,Gadus euxinus,NA,TRUE
NA,NA,NA,Gadus,merlangus,29,NA,Gadus merlangus,NA,TRUE
NA,NA,NA,Merlangius,merlangius,29,NA,Merlangius merlangius,NA,TRUE
NA,NA,NA,Merlangus,linnei,29,NA,Merlangus linnei,NA,TRUE
NA,NA,NA,Merlangus,merlangus,29,NA,Merlangus merlangus,NA,TRUE
NA,NA,NA,Merlangus,vulgaris,29,NA,Merlangus vulgaris,NA,TRUE
NA,NA,NA,Odontogadus,merlangus,29,NA,Odontogadus merlangus,NA,TRUE
NA,NA,NA,Boreogadus,poutassou,31,NA,Boreogadus poutassou,NA,TRUE
NA,NA,NA,Gadus,melanostomus,31,NA,Gadus melanostomus,NA,TRUE
NA,NA,NA,Gadus,potassoa,31,NA,Gadus potassoa,NA,TRUE
NA,NA,NA,Gadus,poutassou,31,NA,Gadus poutassou,NA,TRUE
NA,NA,NA,Merlangus,albus,31,NA,Merlangus albus,NA,TRUE
NA,NA,NA,Merlangus,communis,31,NA,Merlangus communis,NA,TRUE
NA,NA,NA,Merlangus,pertusis,31,NA,Merlangus pertusis,NA,TRUE
NA,NA,NA,Merlangus,pertusus,31,NA,Merlangus pertusus,NA,TRUE
NA,NA,NA,Merlangus,poutassou,31,NA,Merlangus poutassou,NA,TRUE
NA,NA,NA,Merlangus,vernalis,31,NA,Merlangus vernalis,NA,TRUE
NA,NA,NA,Micromessistius,poutassou,31,NA,Micromessistius poutassou,NA,TRUE
NA,NA,NA,Gadus,lycostomus,34,NA,Gadus lycostomus,NA,TRUE
NA,NA,NA,Gadus,pollachius,34,NA,Gadus pollachius,NA,TRUE
NA,NA,NA,Gadus,viridis,34,NA,Gadus viridis,NA,TRUE
NA,NA,NA,Merlangus,pollachius,34,NA,Merlangus pollachius,NA,TRUE
NA,NA,NA,Pollachius,linnei,34,NA,Pollachius linnei,NA,TRUE
NA,NA,NA,Pollachius,typus,34,NA,Pollachius typus,NA,TRUE
NA,NA,NA,Gadus,carbonarius,1343,NA,Gadus carbonarius,NA,TRUE
NA,NA,NA,Gadus,colinus,1343,NA,Gadus colinus,NA,TRUE
NA,NA,NA,Gadus,purpureus,1343,NA,Gadus purpureus,NA,TRUE
NA,NA,NA,Gadus,sey,1343,NA,Gadus sey,NA,TRUE
NA,NA,NA,Gadus,virens,1343,NA,Gadus virens,NA,TRUE
NA,NA,NA,Merlangus,carbonarius,1343,NA,Merlangus carbonarius,NA,TRUE
NA,NA,NA,Merlangus,purpureus,1343,NA,Merlangus purpureus,NA,TRUE
NA,NA,NA,Merlangus,virens,1343,NA,Merlangus virens,NA,TRUE
NA,NA,NA,Polachius,virens,1343,NA,Polachius virens,NA,TRUE
NA,NA,NA,Pollachius,carbonarius,1343,NA,Pollachius carbonarius,NA,TRUE
NA,NA,NA,Batrachocephalus,blennioides,1349,NA,Batrachocephalus blennioides,NA,TRUE
NA,NA,NA,Batrachoides,blennioides,1349,NA,Batrachoides blennioides,NA,TRUE
NA,NA,NA,Blennius,fuscus,1349,NA,Blennius fuscus,NA,TRUE
NA,NA,NA,Blennius,raninus,1349,NA,Blennius raninus,NA,TRUE
NA,NA,NA,Blennius,trifurcatus,1349,NA,Blennius trifurcatus,NA,TRUE
NA,NA,NA,Cottus,grunniens,1349,NA,Cottus grunniens,NA,TRUE
NA,NA,NA,Gadus,fuliginosus,1349,NA,Gadus fuliginosus,NA,TRUE
NA,NA,NA,Gadus,minimus,1349,NA,Gadus minimus,NA,TRUE
NA,NA,NA,Gadus,raninus,1349,NA,Gadus raninus,NA,TRUE
NA,NA,NA,Gadus,trifurcus,1349,NA,Gadus trifurcus,NA,TRUE
NA,NA,NA,Phycis,ranina,1349,NA,Phycis ranina,NA,TRUE
NA,NA,NA,Raniceps,fuscus,1349,NA,Raniceps fuscus,NA,TRUE
NA,NA,NA,Raniceps,jago,1349,NA,Raniceps jago,NA,TRUE
NA,NA,NA,Raniceps,niger,1349,NA,Raniceps niger,NA,TRUE
NA,NA,NA,Raniceps,trifurcatus,1349,NA,Raniceps trifurcatus,NA,TRUE
NA,NA,NA,Boreogadus,esmarki,1023,NA,Boreogadus esmarki,NA,TRUE
NA,NA,NA,Gadus,esmarkii,1023,NA,Gadus esmarkii,NA,TRUE
NA,NA,NA,Trisopterus,esmarki,1023,NA,Trisopterus esmarki,NA,TRUE
NA,NA,NA,Gadulus,luscus,1367,NA,Gadulus luscus,NA,TRUE
NA,NA,NA,Gadus,barbatus,1367,NA,Gadus barbatus,NA,TRUE
NA,NA,NA,Gadus,colias,1367,NA,Gadus colias,NA,TRUE
NA,NA,NA,Gadus,luscus,1367,NA,Gadus luscus,NA,TRUE
NA,NA,NA,Morhua,barbata,1367,NA,Morhua barbata,NA,TRUE
NA,NA,NA,Morhua,lusca,1367,NA,Morhua lusca,NA,TRUE
NA,NA,NA,Brachygadus,minutus,481,NA,Brachygadus minutus,NA,TRUE
NA,NA,NA,Gadulus,minutus,481,NA,Gadulus minutus,NA,TRUE
NA,NA,NA,Gadus,minutus,481,NA,Gadus minutus,NA,TRUE
NA,NA,NA,Gadus,tacaud,481,NA,Gadus tacaud,NA,TRUE
NA,NA,NA,Morua,capelanus,481,NA,Morua capelanus,NA,TRUE
NA,NA,NA,Trisopterus,minutes,481,NA,Trisopterus minutes,NA,TRUE
NA,NA,NA,Blennius,torsk,51,NA,Blennius torsk,NA,TRUE
NA,NA,NA,Brosmerus,flavesny,51,NA,Brosmerus flavesny,NA,TRUE
NA,NA,NA,Brosmius,americanus,51,NA,Brosmius americanus,NA,TRUE
NA,NA,NA,Brosmius,brosme,51,NA,Brosmius brosme,NA,TRUE
NA,NA,NA,Brosmius,flavescens,51,NA,Brosmius flavescens,NA,TRUE
NA,NA,NA,Brosmius,flavesny,51,NA,Brosmius flavesny,NA,TRUE
NA,NA,NA,Brosmius,scotica,51,NA,Brosmius scotica,NA,TRUE
NA,NA,NA,Brosmius,vulgaris,51,NA,Brosmius vulgaris,NA,TRUE
NA,NA,NA,Brosmus,vulgaris,51,NA,Brosmus vulgaris,NA,TRUE
NA,NA,NA,Enchelyopus,brosme,51,NA,Enchelyopus brosme,NA,TRUE
NA,NA,NA,Gadus,brosme,51,NA,Gadus brosme,NA,TRUE
NA,NA,NA,Gadus,lubb,51,NA,Gadus lubb,NA,TRUE
NA,NA,NA,Gadus,torsk,51,NA,Gadus torsk,NA,TRUE
NA,NA,NA,Ciliata,glauca,1290,NA,Ciliata glauca,NA,TRUE
NA,NA,NA,Couchia,glauca,1290,NA,Couchia glauca,NA,TRUE
NA,NA,NA,Couchia,minor,1290,NA,Couchia minor,NA,TRUE
NA,NA,NA,Enchelyopus,mustela,1290,NA,Enchelyopus mustela,NA,TRUE
NA,NA,NA,Gadus,mustela,1290,NA,Gadus mustela,NA,TRUE
NA,NA,NA,Gaidropsarus,mustela,1290,NA,Gaidropsarus mustela,NA,TRUE
NA,NA,NA,Molvella,borealis,1290,NA,Molvella borealis,NA,TRUE
NA,NA,NA,Motella,argenteola,1290,NA,Motella argenteola,NA,TRUE
NA,NA,NA,Motella,mustela,1290,NA,Motella mustela,NA,TRUE
NA,NA,NA,Onos,mustela,1290,NA,Onos mustela,NA,TRUE
NA,NA,NA,Gaidropsarus,septentrionalis,1873,NA,Gaidropsarus septentrionalis,NA,TRUE
NA,NA,NA,Motella,septentrionalis,1873,NA,Motella septentrionalis,NA,TRUE
NA,NA,NA,Onos,septentrionalis,1873,NA,Onos septentrionalis,NA,TRUE
NA,NA,NA,Couchia,edwardii,1874,NA,Couchia edwardii,NA,TRUE
NA,NA,NA,Gadus,cimbrius,1874,NA,Gadus cimbrius,NA,TRUE
NA,NA,NA,Gaidropsarus,cimbrius,1874,NA,Gaidropsarus cimbrius,NA,TRUE
NA,NA,NA,Gaidropsarus,pacificus,1874,NA,Gaidropsarus pacificus,NA,TRUE
NA,NA,NA,Motella,caudacuta,1874,NA,Motella caudacuta,NA,TRUE
NA,NA,NA,Motella,cimbrica,1874,NA,Motella cimbrica,NA,TRUE
NA,NA,NA,Motella,pacifica,1874,NA,Motella pacifica,NA,TRUE
NA,NA,NA,Onos,cimbrius,1874,NA,Onos cimbrius,NA,TRUE
NA,NA,NA,Rhinonemus,caudacuta,1874,NA,Rhinonemus caudacuta,NA,TRUE
NA,NA,NA,Rhinonemus,cimbrius,1874,NA,Rhinonemus cimbrius,NA,TRUE
NA,NA,NA,Gaidropsarus,reinhardti,8423,NA,Gaidropsarus reinhardti,NA,TRUE
NA,NA,NA,Motella,argentata,8423,NA,Motella argentata,NA,TRUE
NA,NA,NA,Motella,reinhardi,8423,NA,Motella reinhardi,NA,TRUE
NA,NA,NA,Motella,reinhardti,8423,NA,Motella reinhardti,NA,TRUE
NA,NA,NA,Onogadus,argentatus,8423,NA,Onogadus argentatus,NA,TRUE
NA,NA,NA,Onos,argentatus,8423,NA,Onos argentatus,NA,TRUE
NA,NA,NA,Onos,reinhardi,8423,NA,Onos reinhardi,NA,TRUE
NA,NA,NA,Onus,reinhardti,8423,NA,Onus reinhardti,NA,TRUE
NA,NA,NA,Antonogadus,macrophtalmus,1878,NA,Antonogadus macrophtalmus,NA,TRUE
NA,NA,NA,Antonogadus,macrophthalmus,1878,NA,Antonogadus macrophthalmus,NA,TRUE
NA,NA,NA,Gaidropsarus,macrophtalmus,1878,NA,Gaidropsarus macrophtalmus,NA,TRUE
NA,NA,NA,Gaidropsarus,macropthalmus,1878,NA,Gaidropsarus macropthalmus,NA,TRUE
NA,NA,NA,Motella,macrophthalma,1878,NA,Motella macrophthalma,NA,TRUE
NA,NA,NA,Motella,macrophthalmus,1878,NA,Motella macrophthalmus,NA,TRUE
NA,NA,NA,Onus,carpenteri,1878,NA,Onus carpenteri,NA,TRUE
NA,NA,NA,Onus,macrophthalmus,1878,NA,Onus macrophthalmus,NA,TRUE
NA,NA,NA,Enchelyopus,mediterraneus,1740,NA,Enchelyopus mediterraneus,NA,TRUE
NA,NA,NA,Gadus,argenteolus,1740,NA,Gadus argenteolus,NA,TRUE
NA,NA,NA,Gadus,fuscus,1740,NA,Gadus fuscus,NA,TRUE
NA,NA,NA,Gadus,jubatus,1740,NA,Gadus jubatus,NA,TRUE
NA,NA,NA,Gadus,mediterraneus,1740,NA,Gadus mediterraneus,NA,TRUE
NA,NA,NA,Gadus,tricirratus,1740,NA,Gadus tricirratus,NA,TRUE
NA,NA,NA,Gaidropsarus,mustellaris,1740,NA,Gaidropsarus mustellaris,NA,TRUE
NA,NA,NA,Gaidropsaurus,mediterraneus,1740,NA,Gaidropsaurus mediterraneus,NA,TRUE
NA,NA,NA,Motella,communis,1740,NA,Motella communis,NA,TRUE
NA,NA,NA,Motella,fusca,1740,NA,Motella fusca,NA,TRUE
NA,NA,NA,Motella,mediterranea,1740,NA,Motella mediterranea,NA,TRUE
NA,NA,NA,Mustela,fusca,1740,NA,Mustela fusca,NA,TRUE
NA,NA,NA,Onos,fusca,1740,NA,Onos fusca,NA,TRUE
NA,NA,NA,Onos,mediterraneus,1740,NA,Onos mediterraneus,NA,TRUE
NA,NA,NA,Onos,mustella,1740,NA,Onos mustella,NA,TRUE
NA,NA,NA,Onos,sellai,1740,NA,Onos sellai,NA,TRUE
NA,NA,NA,Onos,tricirrata,1740,NA,Onos tricirrata,NA,TRUE
NA,NA,NA,Gaidropsarus,tricirratus,1876,NA,Gaidropsarus tricirratus,NA,TRUE
NA,NA,NA,Gaidropsarus,vulagris,1876,NA,Gaidropsarus vulagris,NA,TRUE
NA,NA,NA,Motella,tricirrata,1876,NA,Motella tricirrata,NA,TRUE
NA,NA,NA,Motella,vulgaris,1876,NA,Motella vulgaris,NA,TRUE
NA,NA,NA,Mustela,vulgaris,1876,NA,Mustela vulgaris,NA,TRUE
NA,NA,NA,Onos,maculata,1876,NA,Onos maculata,NA,TRUE
NA,NA,NA,Onos,tricirratus,1876,NA,Onos tricirratus,NA,TRUE
NA,NA,NA,Onos,vulgaris,1876,NA,Onos vulgaris,NA,TRUE
NA,NA,NA,Enchelyopus,lota,310,NA,Enchelyopus lota,NA,TRUE
NA,NA,NA,Gadus,compressus,310,NA,Gadus compressus,NA,TRUE
NA,NA,NA,Gadus,lacustris,310,NA,Gadus lacustris,NA,TRUE
NA,NA,NA,Gadus,lota,310,NA,Gadus lota,NA,TRUE
NA,NA,NA,Gadus,maculosa,310,NA,Gadus maculosa,NA,TRUE
NA,NA,NA,Gadus,maculosus,310,NA,Gadus maculosus,NA,TRUE
NA,NA,NA,Lota,brosmiana,310,NA,Lota brosmiana,NA,TRUE
NA,NA,NA,Lota,brosmina,310,NA,Lota brosmina,NA,TRUE
NA,NA,NA,Lota,communis,310,NA,Lota communis,NA,TRUE
NA,NA,NA,Lota,compressa,310,NA,Lota compressa,NA,TRUE
NA,NA,NA,Lota,fluviatilis,310,NA,Lota fluviatilis,NA,TRUE
NA,NA,NA,Lota,inornata,310,NA,Lota inornata,NA,TRUE
NA,NA,NA,Lota,linnei,310,NA,Lota linnei,NA,TRUE
NA,NA,NA,Lota,maculosa,310,NA,Lota maculosa,NA,TRUE
NA,NA,NA,Lota,marmorata,310,NA,Lota marmorata,NA,TRUE
NA,NA,NA,Lota,vulgaris,310,NA,Lota vulgaris,NA,TRUE
NA,NA,NA,Molva,lota,310,NA,Molva lota,NA,TRUE
NA,NA,NA,Molva,maculosa,310,NA,Molva maculosa,NA,TRUE
NA,NA,NA,Gadus,abyssorum,1383,NA,Gadus abyssorum,NA,TRUE
NA,NA,NA,Gadus,dypterygius,1383,NA,Gadus dypterygius,NA,TRUE
NA,NA,NA,Molva,abyssorum,1383,NA,Molva abyssorum,NA,TRUE
NA,NA,NA,Molva,dipterygia,1383,NA,Molva dipterygia,NA,TRUE
NA,NA,NA,Molva,dipterygius,1383,NA,Molva dipterygius,NA,TRUE
NA,NA,NA,Gadus,elongatus,1733,NA,Gadus elongatus,NA,TRUE
NA,NA,NA,Lota,elongata,1733,NA,Lota elongata,NA,TRUE
NA,NA,NA,Lotta,elongata,1733,NA,Lotta elongata,NA,TRUE
NA,NA,NA,Molva,elongata,1733,NA,Molva elongata,NA,TRUE
NA,NA,NA,Phycis,macrophthalmus,1733,NA,Phycis macrophthalmus,NA,TRUE
NA,NA,NA,Gadus,molva,33,NA,Gadus molva,NA,TRUE
NA,NA,NA,Gadus,raptor,33,NA,Gadus raptor,NA,TRUE
NA,NA,NA,Lota,mola,33,NA,Lota mola,NA,TRUE
NA,NA,NA,Molva,linnei,33,NA,Molva linnei,NA,TRUE
NA,NA,NA,Molva,vulgaris,33,NA,Molva vulgaris,NA,TRUE
NA,NA,NA,Caelorhynchus,caelorhynchus,1726,NA,Caelorhynchus caelorhynchus,NA,TRUE
